llm_question,response,symptom,topic_key,expected_output
Avez-vous des proches qui se sont cassé le fémur plus tard dans leur vie ?,"""""""
ma tante a cassé quelque chose mais je ne suis pas sûre si c'était sa hanche ou autre chose
""""""",family_history_hip_fracture,llm-fls-initial@1.0.0,Unsure
Avez-vous des proches qui se sont cassé le fémur plus tard dans leur vie ?,"Je ne suis pas vraiment sûr, peut-être ma mère, mais je ne m'en souviens pas.",family_history_hip_fracture,llm-fls-initial@1.0.0,Unsure
Avez-vous des proches qui se sont cassé le fémur plus tard dans leur vie ?,"""""""
Aucun
""""""",family_history_hip_fracture,llm-fls-initial@1.0.0,False
"""""""
Avez-vous eu des proches
""""""","""""""
oui, ma mère l'a fait
""""""",family_history_hip_fracture,llm-fls-initial@1.0.0,Inconclusive
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","""""""
Oui, j'ai traversé la ménopause il y a des années, dans ma cinquantaine débutante.
""""""",menopause_status,llm-fls-initial@1.0.0,True
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","""""""
actuellement en train de l'expérimenter
""""""",menopause_status,llm-fls-initial@1.0.0,True
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""",Je suis en train de le traverser en ce moment.,menopause_status,llm-fls-initial@1.0.0,True
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","""""""
oui, ça a commencé il y a environ 5 ans je pense
""""""",menopause_status,llm-fls-initial@1.0.0,True
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","""""""
Je l'ai vécu, oui
""""""",menopause_status,llm-fls-initial@1.0.0,True
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","""""""
oui j'ai
""""""",menopause_status,llm-fls-initial@1.0.0,True
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","""""""
non, pas encore, je suis toujours en période menstruelle
""""""",menopause_status,llm-fls-initial@1.0.0,False
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","""""""
non, je ne suis pas encore passé par là
""""""",menopause_status,llm-fls-initial@1.0.0,False
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","Je ne suis pas sûr de le traverser ou non, pour être honnête.",menopause_status,llm-fls-initial@1.0.0,Unsure
"""""""
Je voudrais poser une question qui peut paraître assez personnelle, mais elle nous aidera vraiment à comprendre votre santé osseuse. Avez-vous traversé la ménopause, ou êtes-vous actuellement en train de la vivre ?
""""""","""""""
Je ne sais pas vraiment, mes règles sont un peu irrégulières
""""""",menopause_status,llm-fls-initial@1.0.0,Unsure
Avez-vous passé par,"""""""
oui je suis
""""""",menopause_status,llm-fls-initial@1.0.0,Inconclusive
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
oui
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
oui j'ai
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
Oui, je prends des comprimés de stéroïdes pour mon arthrite.
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
J'utilise un inhalateur stéroïdien pour mon asthme oui
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
Oui, j'ai une crème stéroïde pour mon eczéma.
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,Je prends du prednisolone quotidiennement.,steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,Je suis sous stéroïdes en ce moment.,steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
oui, je prends des comprimés
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
oui, je prends一些乳霜和药片
""""""

Note: There seems to be a mix-up in the response. The correct translation should be:

""""""
oui, je prends des crèmes et des comprimés
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
je utilisais à
"""""" 

However, for a more natural French expression, it would be:

""""""
je faisais
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
J'ai l'habitude de le faire, mais plus maintenant.
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
Je les prenais auparavant, mais plus maintenant. J'ai arrêté l'année dernière.
""""""",steroid_medication,llm-fls-initial@1.0.0,True
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
non
""""""",steroid_medication,llm-fls-initial@1.0.0,False
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
je n'ai pas
""""""",steroid_medication,llm-fls-initial@1.0.0,False
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
non je ne prends rien non
""""""",steroid_medication,llm-fls-initial@1.0.0,False
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
non, rien de ce genre
""""""",steroid_medication,llm-fls-initial@1.0.0,False
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"Je ne suis pas sûr si mon médicament est un stéroïde, je devrais vérifier.",steroid_medication,llm-fls-initial@1.0.0,Unsure
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
peut-être que je ne suis pas sûr de ce qui compte comme stéroïde
""""""",steroid_medication,llm-fls-initial@1.0.0,Unsure
Avez-vous déjà pris des médicaments contenant des stéroïdes ?,"""""""
Aucun
""""""",steroid_medication,llm-fls-initial@1.0.0,False
"""""""
Avez-vous déjà pris
""""""","""""""
oui tous les jours
""""""",steroid_medication,llm-fls-initial@1.0.0,Inconclusive
Avez-vous déjà,"""""""
oui tous les jours
""""""",steroid_medication,llm-fls-initial@1.0.0,Inconclusive
"""""""
As-tu
""""""","""""""
oui tous les jours
""""""",steroid_medication,llm-fls-initial@1.0.0,Inconclusive
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
oui
""""""",arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
ils ont oui
""""""",arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
oui oui je fais
""""""",arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
eh oui je fais oui
""""""",arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
Oui, j'ai de l'arthrite dans les mains.
""""""",arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
oui, je le fais dans mes genoux
""""""",arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
oui l'arthrite rhumatoïde, j'ai été diagnostiqué il y a quelques années
""""""",arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,J'ai de l'arthrose.,arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"J'ai l'arthrite, oui.",arthritis,llm-fls-initial@1.0.0,True
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
non
""""""",arthritis,llm-fls-initial@1.0.0,False
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
non jamais
""""""",arthritis,llm-fls-initial@1.0.0,False
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
non, je n'ai pas d'arthrite
""""""",arthritis,llm-fls-initial@1.0.0,False
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
non, je ne fais pas
""""""",arthritis,llm-fls-initial@1.0.0,False
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"""""""
pas que je sache
""""""",arthritis,llm-fls-initial@1.0.0,False
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,"J'ai des douleurs articulaires, mais je ne sais pas si c'est de l'arthrite ou non.",arthritis,llm-fls-initial@1.0.0,Unsure
Un médecin vous a-t-il déjà dit que vous aviez de l'arthrite ?,Je ne suis pas sûr de ne pas avoir été diagnostiqué avec ça.,arthritis,llm-fls-initial@1.0.0,Unsure
"""""""
As-tu
""""""","""""""
oui je fais
""""""",arthritis,llm-fls-initial@1.0.0,Inconclusive
Êtes-vous diabétique ?,"""""""
oui je suis
""""""",diabetes_history,llm-fls-initial@1.0.0,True
Êtes-vous diabétique ?,"""""""
oui
""""""",diabetes_history,llm-fls-initial@1.0.0,True
Êtes-vous diabétique ?,"""""""
oui
""""""",diabetes_history,llm-fls-initial@1.0.0,True
Êtes-vous diabétique ?,"""""""
Oui, j'ai le diabète, je l'ai depuis environ dix ans.
""""""",diabetes_history,llm-fls-initial@1.0.0,True
Êtes-vous diabétique ?,"""""""
oui diabète de type 2
""""""",diabetes_history,llm-fls-initial@1.0.0,True
Êtes-vous diabétique ?,J'ai le diabète de type 1 depuis que je suis jeune.,diabetes_history,llm-fls-initial@1.0.0,True
Êtes-vous diabétique ?,"""""""
Oui, je suis diabétique.
""""""",diabetes_history,llm-fls-initial@1.0.0,True
Êtes-vous diabétique ?,"""""""
non
""""""",diabetes_history,llm-fls-initial@1.0.0,False
Êtes-vous diabétique ?,"""""""
non mais ma famille est comme ça c'est quelque chose qui me préoccupe
""""""",diabetes_history,llm-fls-initial@1.0.0,False
Êtes-vous diabétique ?,"""""""
non, je ne suis pas
""""""",diabetes_history,llm-fls-initial@1.0.0,False
Êtes-vous diabétique ?,"""""""
non, je ne suis pas diabétique
""""""",diabetes_history,llm-fls-initial@1.0.0,False
Êtes-vous diabétique ?,"""""""
non, je n'ai pas de diabète
""""""",diabetes_history,llm-fls-initial@1.0.0,False
Êtes-vous diabétique ?,"""""""
non, pas du tout
""""""",diabetes_history,llm-fls-initial@1.0.0,False
Êtes-vous diabétique ?,"""""""
Je ne pense pas, mais je ne suis pas sûr.
""""""",diabetes_history,llm-fls-initial@1.0.0,Unsure
"""""""
Êtes-vous
""""""","""""""
oui je suis
""""""",diabetes_history,llm-fls-initial@1.0.0,Inconclusive
Avez-vous fumé au cours de la semaine dernière ?,"""""""
oui
""""""",smoking_history,llm-fls-initial@1.0.0,True
Avez-vous fumé au cours de la semaine dernière ?,"""""""
oui, je fume
""""""",smoking_history,llm-fls-initial@1.0.0,True
Avez-vous fumé au cours de la semaine dernière ?,"""""""
oui mais seulement une fois
""""""",smoking_history,llm-fls-initial@1.0.0,True
Avez-vous fumé au cours de la semaine dernière ?,"""""""
tous les jours ouais
""""""",smoking_history,llm-fls-initial@1.0.0,True
Avez-vous fumé au cours de la semaine dernière ?,"""""""
oui, je fume environ dix par jour
""""""",smoking_history,llm-fls-initial@1.0.0,True
Avez-vous fumé au cours de la semaine dernière ?,"""""""
Je suis fumeur, oui
""""""",smoking_history,llm-fls-initial@1.0.0,True
Avez-vous fumé au cours de la semaine dernière ?,"J'ai fumé par le passé, mais j'ai arrêté il y a environ cinq ans.",smoking_history,llm-fls-initial@1.0.0,False
Avez-vous fumé au cours de la semaine dernière ?,"J'ai fumé il y a des années, mais j'ai arrêté dans la quarantaine.",smoking_history,llm-fls-initial@1.0.0,False
Avez-vous fumé au cours de la semaine dernière ?,"""""""
non, mais je fumais quand j'étais plus jeune
""""""",smoking_history,llm-fls-initial@1.0.0,False
Avez-vous fumé au cours de la semaine dernière ?,J'étais fumeur pendant vingt ans mais j'ai arrêté.,smoking_history,llm-fls-initial@1.0.0,False
Avez-vous fumé au cours de la semaine dernière ?,J'ai fumé une fois il y a des années.,smoking_history,llm-fls-initial@1.0.0,False
Avez-vous fumé au cours de la semaine dernière ?,"""""""
non, je n'ai jamais fumé
""""""",smoking_history,llm-fls-initial@1.0.0,False
Avez-vous fumé au cours de la semaine dernière ?,"""""""
non, jamais
""""""",smoking_history,llm-fls-initial@1.0.0,False
Avez-vous fumé au cours de la semaine dernière ?,"""""""
n'a jamais touché une cigarette
""""""",smoking_history,llm-fls-initial@1.0.0,False
Avez-vous fumé au cours de la semaine dernière ?,"""""""
Je l'ai essayé une ou deux fois mais jamais de manière régulière, donc je ne sais pas si ça compte
""""""",smoking_history,llm-fls-initial@1.0.0,Unsure
Avez-vous fumé au cours de la semaine dernière ?,Je ne suis pas sûr que vous comptiez la vapotage.,smoking_history,llm-fls-initial@1.0.0,Unsure
Avez-vous fumé au cours de la semaine dernière ?,"""""""
ça dépend du type que tu veux dire
""""""",smoking_history,llm-fls-initial@1.0.0,Unsure
Avez-vous fumé au cours de la semaine dernière ?,"""""""
est-ce qu'une cigarette électronique compte ?
""""""",smoking_history,llm-fls-initial@1.0.0,Unsure
"""""""
Faites-vous actuellement
""""""","""""""
oui je fais
""""""",smoking_history,llm-fls-initial@1.0.0,Inconclusive
Buvez-vous de l'alcool ?,"""""""
oui
""""""",alcohol_consumption,llm-fls-initial@1.0.0,True
Buvez-vous de l'alcool ?,"""""""
oui je fais
""""""",alcohol_consumption,llm-fls-initial@1.0.0,True
Buvez-vous de l'alcool ?,"""""""
oui, je le fais régulièrement
""""""",alcohol_consumption,llm-fls-initial@1.0.0,True
Buvez-vous de l'alcool ?,"""""""
oui, parfois le week-end
""""""",alcohol_consumption,llm-fls-initial@1.0.0,True
Buvez-vous de l'alcool ?,"""""""
juste une bière de temps en temps
""""""",alcohol_consumption,llm-fls-initial@1.0.0,True
Buvez-vous de l'alcool ?,Je prends un verre de vin avec le dîner la plupart des soirs.,alcohol_consumption,llm-fls-initial@1.0.0,True
Buvez-vous de l'alcool ?,"Je bois de façon sociale, oui.",alcohol_consumption,llm-fls-initial@1.0.0,True
Buvez-vous de l'alcool ?,"""""""
rarement, seulement à des occasions spéciales
""""""",alcohol_consumption,llm-fls-initial@1.0.0,True
Buvez-vous de l'alcool ?,"""""""
non
""""""",alcohol_consumption,llm-fls-initial@1.0.0,False
Buvez-vous de l'alcool ?,"""""""
non, je ne fais pas
""""""",alcohol_consumption,llm-fls-initial@1.0.0,False
Buvez-vous de l'alcool ?,"""""""
non, j'ai arrêté de boire il y a des années pour des raisons de santé
""""""",alcohol_consumption,llm-fls-initial@1.0.0,False
Buvez-vous de l'alcool ?,"""""""
plus maintenant, j'ai arrêté
""""""",alcohol_consumption,llm-fls-initial@1.0.0,False
Buvez-vous de l'alcool ?,"""""""
plus
""""""",alcohol_consumption,llm-fls-initial@1.0.0,False
Buvez-vous de l'alcool ?,"""""""
Je utilisais à
"""""" 

However, this is not a complete sentence in French. A more natural translation would depend on the context that follows. For example:

- ""I used to go"" = ""Je vais souvent"" (if it's about a habit in the past) or ""J'allais"" (if it's about a specific past action).
- ""I used to be"" = ""J'étais"" (if it's about a past state).

Please provide more context for a more accurate translation.",alcohol_consumption,llm-fls-initial@1.0.0,False
Buvez-vous de l'alcool ?,Je ne bois jamais.,alcohol_consumption,llm-fls-initial@1.0.0,False
Buvez-vous de l'alcool ?,jamais,alcohol_consumption,llm-fls-initial@1.0.0,False
Buvez-vous de l'alcool ?,"""""""
très rarement, peut-être une fois par an, donc je ne sais pas si ça compte
""""""",alcohol_consumption,llm-fls-initial@1.0.0,Unsure
Buvez-vous de l'alcool ?,"""""""
Aucun
""""""",alcohol_consumption,llm-fls-initial@1.0.0,False
"""""""
Fais-tu
""""""","""""""
Oui, je bois
""""""",alcohol_consumption,llm-fls-initial@1.0.0,Inconclusive
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""","Je bois principalement de la bière, surtout des lagers.",alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",bière,alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",vin,alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""","""""""
whisky
""""""",alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",esprits,alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",principalement de la bière,alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",principalement du vin,alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",principalement du vin,alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""","""""""
vin, généralement du vin rouge
""""""",alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",Je bois des spiritueux comme le whisky.,alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",Je suis un buveur de whisky.,alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""","""""""
un peu de tout vraiment
""""""",alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""","""""""
tous eux oui
""""""

However, a more natural and grammatically correct translation would be:

""""""
tous, oui
""""""",alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""","""""""
chose de tous les jours, probablement un peu de bière, un peu de vin
""""""",alcohol_consumption_type,llm-fls-initial@1.0.0,True
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",Je ne bois plus d'alcool.,alcohol_consumption_type,llm-fls-initial@1.0.0,False
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",J'ai arrêté de boire,alcohol_consumption_type,llm-fls-initial@1.0.0,False
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",Je ne bois pas du tout.,alcohol_consumption_type,llm-fls-initial@1.0.0,False
"""""""
Buvez-vous habituellement de la bière, du vin, des spiritueux ou autre chose ?
""""""",Je ne peux vraiment pas dire que cela dépend.,alcohol_consumption_type,llm-fls-initial@1.0.0,Unsure
"""""""
Faites-vous habituellement
""""""","""""""
oui, principalement de la bière
""""""",alcohol_consumption_type,llm-fls-initial@1.0.0,Inconclusive
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
oui
""""""",born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
oui, je suis né au Royaume-Uni
""""""",born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
j'étais ouais
""""""",born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""",J'ai toujours vécu au Royaume-Uni.,born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
angleterre ouais
""""""",born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
ouais l'Écosse
""""""",born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""",je suis né au pays de galles,born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""",je suis né en Angleterre,born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
je suis né en Écosse
""""""",born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""",Je suis né en Irlande du Nord.,born_in_the_uk,llm-fls-initial@1.0.0,True
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
non
""""""",born_in_the_uk,llm-fls-initial@1.0.0,False
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
J'ai passé la majeure partie de ma vie ici, mais je suis né en Afrique du Sud.
""""""",born_in_the_uk,llm-fls-initial@1.0.0,False
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""",Je suis né en Australie mais j'ai vécu en Angleterre pendant la majeure partie de ma vie.,born_in_the_uk,llm-fls-initial@1.0.0,False
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""",Je suis né en Espagne mais j'ai déménagé quand j'étais très jeune.,born_in_the_uk,llm-fls-initial@1.0.0,False
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
je suis né ici
""""""",born_in_the_uk,llm-fls-initial@1.0.0,Inconclusive
"""""""
Donc, je voulais juste demander, parfois l'endroit où vous êtes né et où vous avez grandi peut affecter votre risque futur de fracture. Êtes-vous né au Royaume-Uni ?
""""""","""""""
désolé, pourquoi avez-vous besoin de savoir ça
""""""",born_in_the_uk,llm-fls-initial@1.0.0,Inconclusive
"""""""
étais-tu en train de
"""""" 

However, it seems like the original text might be incomplete or cut off. If you have more context or a complete sentence, please provide it for a more accurate translation.","""""""
oui j'étais
""""""",born_in_the_uk,llm-fls-initial@1.0.0,Inconclusive
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
afrique du sud
""""""",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,True
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
pakistan
"""""" 

Note: The word ""pakistan"" is the same in French, as it is a proper noun referring to the country.",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,True
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
australie
""""""",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,True
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
espagne
""""""",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,True
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
je suis né en inde
""""""",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,True
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
c'était un endroit très ensoleillé
""""""",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,Inconclusive
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
quelque part à la campagne
""""""",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,Inconclusive
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
je ne sais vraiment pas
""""""",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,Unsure
Pourriez-vous me dire dans quel pays vous êtes né ?,"""""""
désolé, pourquoi avez-vous besoin de savoir ça
""""""",if_outside_uk_country_of_birth,llm-fls-initial@1.0.0,Inconclusive
Conduisez-vous normalement ?,"""""""
oui, je conduis au travail tous les jours
""""""",patient_normally_drives,llm-cataract-pre-assessment@1.0.0,True
Conduisez-vous normalement ?,"""""""
oui je fais
""""""",patient_normally_drives,llm-cataract-pre-assessment@1.0.0,True
Conduisez-vous normalement ?,"""""""
non, j'ai arrêté de conduire
""""""",patient_normally_drives,llm-cataract-pre-assessment@1.0.0,False
Conduisez-vous normalement ?,"""""""
non, je ne conduis pas
""""""",patient_normally_drives,llm-cataract-pre-assessment@1.0.0,False
Conduisez-vous normalement ?,"""""""
J'ai l'habitude de le faire, mais plus maintenant.
""""""",patient_normally_drives,llm-cataract-pre-assessment@1.0.0,False
Conduisez-vous normalement ?,"""""""
mon fils me conduit partout
""""""",patient_normally_drives,llm-cataract-pre-assessment@1.0.0,False
Conduisez-vous normalement ?,Je prends le bus.,patient_normally_drives,llm-cataract-pre-assessment@1.0.0,False
"""""""
Votre vue affecte-t-elle votre capacité à travailler, conduire, lire, regarder la télévision ou reconnaître des visages ?
""""""","""""""
oui c'est difficile à lire maintenant
""""""",cataract_has_negative_impact_on_life,llm-cataract-pre-assessment@1.0.0,True
"""""""
Votre vue affecte-t-elle votre capacité à travailler, conduire, lire, regarder la télévision ou reconnaître des visages ?
""""""",Je ne peux plus reconnaître les visages des gens.,cataract_has_negative_impact_on_life,llm-cataract-pre-assessment@1.0.0,True
"""""""
Votre vue affecte-t-elle votre capacité à travailler, conduire, lire, regarder la télévision ou reconnaître des visages ?
""""""","""""""
non, pas vraiment
""""""",cataract_has_negative_impact_on_life,llm-cataract-pre-assessment@1.0.0,False
