llm_question,response,context,topic_key,expected_output
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","Es war bis vor zwei Wochen klar, dann fing es an, verschwommen zu werden.",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?",Es war seit der Operation ehrlich gesagt schlecht.,onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
nein
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
es ist ein bisschen verschwommen
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","Es ist verschwommener, als ich dachte, verbessert sich aber langsam.",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?",Es wird immer schlimmer.,change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
es ist ein bisschen verschwommen
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,FALSE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
es ist schlimmer
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"Denkst du, dass die Unschärfe besser oder schlechter wird?","Es ist verschwommener, als ich dachte, verbessert sich aber langsam.",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"Denkst du, dass die Unschärfe besser oder schlechter wird?",Es wird immer schlimmer.,change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"Denkst du, dass die Unschärfe besser oder schlechter wird?","""""""
es ist ein bisschen verschwommen
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,FALSE
"Denkst du, dass die Unschärfe besser oder schlechter wird?","""""""
es ist schlimmer
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"""""""
Wie stark ist die Unschärfe?
""""""","""""""
Ich denke, die Unschärfe wird etwas schlimmer.
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
"""""""
Veränderung über die Zeit - denkst du, dass die Unschärfe besser oder schlechter wird?
""""""","""""""
Ich denke, die Unschärfe wird etwas schlimmer.
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, Sie haben also einige Veränderungen in Ihrer Sicht bemerkt. Nun, ich möchte nur fragen: Ist Ihre Sicht leicht verschwommen oder völlig vernebelt?
""""""",Mein Sehen ist leicht verschwommen und nicht vollständig verwischt.,"blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"""""""
In Ordnung, Sie haben also einige Veränderungen in Ihrer Sicht bemerkt. Nun, ich möchte nur fragen: Ist Ihre Sicht leicht verschwommen oder völlig vernebelt?
""""""","""""""
ähm, es ist vollständig verschwommen.
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
nein, es ist ein bisschen neblig
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,Es ist etwas neblig.,"blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
es ist völlig verschwommen
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
es ist völlig verschwommen
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
nein
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
nein
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
ja
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
ja
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
nun, es ist nicht besser, aber vielleicht liegt das daran, dass ich meine alten Brille trage
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
es ist schlimmer, mit oder ohne meine alten Brille
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,TRUE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
es ist schlimmer
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,FALSE
"Hat sich Ihr Sehen seit der Operation so verbessert, wie Sie es erwartet haben?","""""""
es ist immer noch unscharf
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,FALSE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"Es war bis vor zwei Wochen klar, dann fing es an, verschwommen zu werden.",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,Es war seit der Operation ehrlich gesagt schlecht.,onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
nein
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
es ist ein bisschen verschwommen
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
Wann haben Sie die Unschärfe das erste Mal bemerkt?,"Es war bis vor zwei Wochen klar, dann fing es an, verschwommen zu werden.",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
Wann haben Sie die Unschärfe das erste Mal bemerkt?,Es war seit der Operation ehrlich gesagt schlecht.,onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
Wann haben Sie die Unschärfe das erste Mal bemerkt?,"""""""
nein
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
Wann haben Sie die Unschärfe das erste Mal bemerkt?,"""""""
es ist ein bisschen verschwommen
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
es ist schlimmer
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,FALSE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
nun, es ist nicht besser, aber vielleicht liegt das daran, dass ich meine alten Brille trage
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,TRUE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
es ist schlimmer, mit oder ohne meine alten Brille
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,TRUE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
es ist schlimmer
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,FALSE
Erleben Sie seit Ihrer Operation verschwommenes Sehen?,"""""""
es ist immer noch unscharf
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,FALSE
"""""""
Tritt die Unschärfe nur auf, wenn Sie Ihre alten Brille tragen?
""""""","""""""
nun, es ist nicht besser, aber vielleicht liegt das daran, dass ich meine alten Brille trage
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,TRUE
"""""""
Tritt die Unschärfe nur auf, wenn Sie Ihre alten Brille tragen?
""""""","""""""
es ist schlimmer, mit oder ohne meine alten Brille
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,TRUE
"""""""
Tritt die Unschärfe nur auf, wenn Sie Ihre alten Brille tragen?
""""""","""""""
es ist schlimmer
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,FALSE
"""""""
Tritt die Unschärfe nur auf, wenn Sie Ihre alten Brille tragen?
""""""","""""""
es ist immer noch unscharf
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Schwärmer bemerkt?,seit der Operation sehe ich sie hin und wieder,how often - are you seeing these floaters frequently or occasionally?,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Schwärmer bemerkt?,"Ja, aber nur gelegentlich.",how often - are you seeing these floaters frequently or occasionally?,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Schwärmer bemerkt?,"""""""
erst seit zwei Tagen
""""""",how often - are you seeing these floaters frequently or occasionally?,llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Schwärmer bemerkt?,"""""""
Ja, ich habe
""""""",how often - are you seeing these floaters frequently or occasionally?,llm-cataract@1.0.0,FALSE
"""""""
Okay, ich möchte gerne nach den Schwärmen fragen, die Sie bemerkt haben. Sehen Sie diese Schwärme häufig oder gelegentlich?
""""""",seit der Operation sehe ich sie hin und wieder,how often - are you seeing these floaters frequently or occasionally?,llm-cataract@1.0.0,TRUE
"""""""
Okay, ich möchte gerne nach den Schwärmen fragen, die Sie bemerkt haben. Sehen Sie diese Schwärme häufig oder gelegentlich?
""""""","Ja, aber nur gelegentlich.",how often - are you seeing these floaters frequently or occasionally?,llm-cataract@1.0.0,TRUE
"""""""
Okay, ich möchte gerne nach den Schwärmen fragen, die Sie bemerkt haben. Sehen Sie diese Schwärme häufig oder gelegentlich?
""""""","""""""
erst seit zwei Tagen
""""""",how often - are you seeing these floaters frequently or occasionally?,llm-cataract@1.0.0,FALSE
"""""""
Okay, ich möchte gerne nach den Schwärmen fragen, die Sie bemerkt haben. Sehen Sie diese Schwärme häufig oder gelegentlich?
""""""","""""""
Ja, ich habe
""""""",how often - are you seeing these floaters frequently or occasionally?,llm-cataract@1.0.0,FALSE
Verstanden. Ich möchte nur nach Ihrer Sehsituation fragen. Haben Sie seit der Operation Schwärmer bemerkt?,"Ja, ich habe seit der Operation einige Floaters bemerkt.",onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Schwärmer bemerkt?,"""""""
Ich hatte einige, dunkle Punkte, ja
""""""",onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Schwärmer bemerkt?,"""""""
erst seit zwei Tagen
""""""",onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Schwärmer bemerkt?,seit der Operation sehe ich sie hin und wieder,onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Schwärmer bemerkt?,"""""""
Ja, ich habe
""""""",onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,FALSE
Wann haben Sie diese Fliegen erstmals bemerkt?,"""""""
Ich hatte einige, dunkle Punkte, ja
""""""",onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,FALSE
Wann haben Sie diese Fliegen erstmals bemerkt?,"""""""
erst seit zwei Tagen
""""""",onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,TRUE
Wann haben Sie diese Fliegen erstmals bemerkt?,seit der Operation sehe ich sie hin und wieder,onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,TRUE
Wann haben Sie diese Fliegen erstmals bemerkt?,"""""""
Ja, ich habe
""""""",onset - when exactly did you first notice the floaters?,llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja, wie Blitzlichter von Kameras
""""""","description of the flashing lights - are they like camera flashes, or a thin line, or something else?",llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
nur eine dünne helle Linie
""""""","description of the flashing lights - are they like camera flashes, or a thin line, or something else?",llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja
""""""","description of the flashing lights - are they like camera flashes, or a thin line, or something else?",llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
Ich habe
""""""","description of the flashing lights - are they like camera flashes, or a thin line, or something else?",llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren. Kannst du sie beschreiben – sind sie wie Blitzlichter von Kameras, oder eine dünne Linie, oder etwas anderes?
""""""","""""""
ja, wie Blitzlichter von Kameras
""""""","description of the flashing lights - are they like camera flashes, or a thin line, or something else?",llm-cataract@1.0.0,TRUE
"""""""
In Ordnung, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren. Kannst du sie beschreiben – sind sie wie Blitzlichter von Kameras, oder eine dünne Linie, oder etwas anderes?
""""""","""""""
nur eine dünne helle Linie
""""""","description of the flashing lights - are they like camera flashes, or a thin line, or something else?",llm-cataract@1.0.0,TRUE
"""""""
In Ordnung, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren. Kannst du sie beschreiben – sind sie wie Blitzlichter von Kameras, oder eine dünne Linie, oder etwas anderes?
""""""","""""""
ja
""""""","description of the flashing lights - are they like camera flashes, or a thin line, or something else?",llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren. Kannst du sie beschreiben – sind sie wie Blitzlichter von Kameras, oder eine dünne Linie, oder etwas anderes?
""""""","""""""
Ich habe
""""""","description of the flashing lights - are they like camera flashes, or a thin line, or something else?",llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
nur eine dünne helle Linie
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja, wie Blitzlichter von Kameras
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
Ich habe
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,FALSE
"Verstanden. Ich möchte also nach diesen blinkenden Lichtern fragen. Beobachten Sie diese noch immer, und werden sie im Laufe der Zeit besser oder schlechter?","""""""
nur eine dünne helle Linie
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
Ja, es ist schlimmer als gestern.
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja, aber es wird besser
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
Ich habe ja, aber heute scheint es besser zu sein.
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,TRUE
"Verstanden. Ich möchte also nach diesen blinkenden Lichtern fragen. Beobachten Sie diese noch immer, und werden sie im Laufe der Zeit besser oder schlechter?","""""""
Ja, ich bin es, es ist schlimmer, denke ich.
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,TRUE
"Verstanden. Ich möchte also nach diesen blinkenden Lichtern fragen. Beobachten Sie diese noch immer, und werden sie im Laufe der Zeit besser oder schlechter?","""""""
Ja, ich bin es, aber es wird besser.
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,TRUE
"Verstanden. Ich möchte also nach diesen blinkenden Lichtern fragen. Beobachten Sie diese noch immer, und werden sie im Laufe der Zeit besser oder schlechter?","""""""
Ja, ich bin es, es ist schlimmer, denke ich.
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,TRUE
"Verstanden. Ich möchte also nach diesen blinkenden Lichtern fragen. Beobachten Sie diese noch immer, und werden sie im Laufe der Zeit besser oder schlechter?","""""""
definitiv schlechter
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,TRUE
"Verstanden. Ich möchte also nach diesen blinkenden Lichtern fragen. Beobachten Sie diese noch immer, und werden sie im Laufe der Zeit besser oder schlechter?","""""""
definitiv besser
""""""","change over time - are you still noticing these flashing lights, are they getting better or worse?",llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
erst gestern
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja, seit dem Eingriff sehe ich sie täglich
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
Ja, ich habe
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
Ja, ich habe manchmal neue Blitze gehabt.
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, Sie haben also seit der Operation einige blinkende Lichter bemerkt. Blinkende Lichter können wie intermittierende Kamerablitze in Ihrem Blickfeld erscheinen. Wann haben Sie diese blinkenden Lichter zum ersten Mal bemerkt?
""""""","""""""
erst gestern
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,TRUE
"""""""
In Ordnung, Sie haben also seit der Operation einige blinkende Lichter bemerkt. Blinkende Lichter können wie intermittierende Kamerablitze in Ihrem Blickfeld erscheinen. Wann haben Sie diese blinkenden Lichter zum ersten Mal bemerkt?
""""""","""""""
ja, seit dem Eingriff sehe ich sie täglich
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,TRUE
"""""""
In Ordnung, Sie haben also seit der Operation einige blinkende Lichter bemerkt. Blinkende Lichter können wie intermittierende Kamerablitze in Ihrem Blickfeld erscheinen. Wann haben Sie diese blinkenden Lichter zum ersten Mal bemerkt?
""""""","""""""
Ja, ich habe
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, Sie haben also seit der Operation einige blinkende Lichter bemerkt. Blinkende Lichter können wie intermittierende Kamerablitze in Ihrem Blickfeld erscheinen. Wann haben Sie diese blinkenden Lichter zum ersten Mal bemerkt?
""""""","""""""
Ja, ich habe manchmal neue Blitze gehabt.
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja, ich sehe sie ständig
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"Ja, aber nur einmal oder zweimal.",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,FALSE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja, ich sehe sie ständig
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"Ja, aber nur einmal oder zweimal.",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,TRUE
Haben Sie seit der Operation Blinklichter bemerkt?,"""""""
ja
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,FALSE
"""""""
Richtig, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren, die Sie bemerkt haben. Erleben Sie diese selten oder häufig?
""""""","""""""
ja, ich sehe sie ständig
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,TRUE
"""""""
Richtig, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren, die Sie bemerkt haben. Erleben Sie diese selten oder häufig?
""""""","Ja, aber nur einmal oder zweimal.",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,TRUE
"""""""
Richtig, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren, die Sie bemerkt haben. Erleben Sie diese selten oder häufig?
""""""","""""""
ja
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,FALSE
"""""""
Richtig, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren, die Sie bemerkt haben. Erleben Sie diese selten oder häufig?
""""""","""""""
ja, ich sehe sie ständig
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,TRUE
"""""""
Richtig, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren, die Sie bemerkt haben. Erleben Sie diese selten oder häufig?
""""""","Ja, aber nur einmal oder zweimal.",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,TRUE
"""""""
Richtig, ich würde gerne noch etwas mehr über die blinkenden Lichter erfahren, die Sie bemerkt haben. Erleben Sie diese selten oder häufig?
""""""","""""""
ja
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,FALSE
"Haben Sie Schmerzen, wenn Sie hell erleuchtete Objekte ansehen?","""""""
ein bisschen
""""""","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,TRUE
"Haben Sie Schmerzen, wenn Sie hell erleuchtete Objekte ansehen?","""""""
Ja, es ist ein starkes Leiden
""""""","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,TRUE
"Haben Sie Schmerzen, wenn Sie hell erleuchtete Objekte ansehen?","Haben Sie Schmerzen, wenn Sie hell erleuchtete Objekte ansehen?","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,FALSE
"Haben Sie Schmerzen, wenn Sie hell erleuchtete Objekte ansehen?","""""""
Ja, es ist empfindlich, wenn ich in der Sonne bin.
""""""","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, Sie haben also Schmerzen beim Anblick heller Lichter. Das kann ein Zeichen von Entzündung im Auge sein, und wir sollten uns das genauer ansehen. Eine leichte Lichtempfindlichkeit ist nach einer Operation normal, aber Schmerzen beim Anblick heller Lichter sind es nicht. Können Sie mir mehr über die Schmerzen sagen – würden Sie sie als leicht, moderat, stark oder unerträglich beschreiben?
""""""","""""""
ein bisschen
""""""","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,TRUE
"""""""
In Ordnung, Sie haben also Schmerzen beim Anblick heller Lichter. Das kann ein Zeichen von Entzündung im Auge sein, und wir sollten uns das genauer ansehen. Eine leichte Lichtempfindlichkeit ist nach einer Operation normal, aber Schmerzen beim Anblick heller Lichter sind es nicht. Können Sie mir mehr über die Schmerzen sagen – würden Sie sie als leicht, moderat, stark oder unerträglich beschreiben?
""""""","""""""
Ja, es ist ein starkes Leiden
""""""","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,TRUE
"""""""
In Ordnung, Sie haben also Schmerzen beim Anblick heller Lichter. Das kann ein Zeichen von Entzündung im Auge sein, und wir sollten uns das genauer ansehen. Eine leichte Lichtempfindlichkeit ist nach einer Operation normal, aber Schmerzen beim Anblick heller Lichter sind es nicht. Können Sie mir mehr über die Schmerzen sagen – würden Sie sie als leicht, moderat, stark oder unerträglich beschreiben?
""""""","Haben Sie Schmerzen, wenn Sie hell erleuchtete Objekte ansehen?","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, Sie haben also Schmerzen beim Anblick heller Lichter. Das kann ein Zeichen von Entzündung im Auge sein, und wir sollten uns das genauer ansehen. Eine leichte Lichtempfindlichkeit ist nach einer Operation normal, aber Schmerzen beim Anblick heller Lichter sind es nicht. Können Sie mir mehr über die Schmerzen sagen – würden Sie sie als leicht, moderat, stark oder unerträglich beschreiben?
""""""","""""""
Ja, es ist empfindlich, wenn ich in der Sonne bin.
""""""","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,FALSE
"""""""
Ist Ihre Sehkraft
""""""","""""""
ja
""""""",Is your eyesight causing falls or mobility problems?,llm-preop-cataract@1.0.0,FALSE
"""""""
Beeinträchtigt Ihr Sehvermögen
""""""","""""""
ja
""""""",Is your eyesight causing falls or mobility problems?,llm-preop-cataract@1.0.0,FALSE
"""""""
Nehmen Sie irgendeine
""""""","""""""
was
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,FALSE
"""""""
Bist du
""""""","""""""
Entschuldigung
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,FALSE
"Um ein vollständiges Bild Ihrer Gesundheit zu gewährleisten, muss ich nach allen Medikamenten fragen, die Sie einnehmen.","""""""
in Ordnung
""""""",Do you take any diabetes or blood pressure medication?,llm-cataract-pre-assessment@1.0.0,FALSE
"Um ein vollständiges Bild Ihrer Gesundheit zu gewährleisten, muss ich nach allen Medikamenten fragen, die Sie einnehmen.","""""""
in Ordnung
""""""",Do you take any diabetes or blood pressure medication?,llm-cataract-pre-assessment@1.0.0,FALSE
Was,"""""""
hallo
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,FALSE
"""""""
Okay also
""""""","""""""
ja, seit dem Eingriff sehe ich sie täglich
""""""",onset - when did you start noticing these flashing lights?,llm-cataract@1.0.0,FALSE
"""""""
Richtig, ich möchte noch etwas mehr über die blinkenden Lichter erfahren, die Sie bemerkt haben.
""""""","""""""
in Ordnung
""""""",timing - frequency of flashing lights - rarely or frequently,llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, Sie spüren also Schmerzen beim Blick auf helle Lichter. Das kann ein Zeichen von Entzündung im Auge sein, und wir sollten uns das genauer ansehen. Eine leichte Lichtempfindlichkeit ist nach einer Operation normal, aber Schmerzen beim Blick auf helle Lichter sind es nicht.
""""""","""""""
in Ordnung
""""""","severity of pain - would you describe it as mild, moderate, severe, or unbearable?",llm-cataract@1.0.0,FALSE
"""""""
In Ordnung, fangen wir an. Kannst du mir erzählen, wie dein Bruch passiert ist? Was hast du gemacht und wie ist es dazu gekommen?
""""""","""""""
Ich bin beim Abwasch gestolpert.
""""""",where on body the fracture occurred - Can you confirm where on your body you've had the fracture?,llm-fls-initial@1.0.0,FALSE
"""""""
Danke. Also, du bist beim Abwasch gestürzt. Kannst du bestätigen, wo du das Bruch hast?
""""""","""""""
ähm, es war mein linker Hüftbereich
""""""",where on body the fracture occurred - Can you confirm where on your body you've had the fracture?,llm-fls-initial@1.0.0,TRUE
